"merchant_id","skewness","q2","amount_avg","stdev","transactions_count_slope","amount_sum_slope","amount_dist_slope","total_block_fraud","approved_vs_block_rate","block_rate","days_up","perc_normalized","risk"
XXXXX,0.010319,166050.0,232435,19300333.261106756,0.21501462814948405,75499.0,-0.0000204621848739,0,0.0,0.0,938,0.78,Bajo
XXXXX,-0.006461,1000000.0,961600,17829469.986513905,-0.06261129939285626,-53508.0,0.0000040598290598,23,23.0,0.9199999999999999,425,0.04,Medio
XXXXX,-0.00065,801625.0,787227,66444556.958110146,-0.0000763096478184,-1282.0,-0.0000013543010565,32,1.33333,0.50794,656,0.43,Bajo
XXXXX,-0.006058999999999999,2455000.0,2338055,57901574.41953921,0.015134476235366056,72780.0,0.0000030449251248,9,2.25,0.5625,538,0.38,Alto 
XXXXX,0.011333,2700000.0,3527198,218973085.66690496,0.001225380078172467,-5447.0,-0.0000000096010635,55,2.75,0.625,531,0.27999999999999997,Bajo
XXXXX,0.007176,429800.0,515651,35888676.05053655,0.0021485993007360816,769.0,-0.0000045319905213,29,0.8055600000000002,0.40845000000000004,335,0.54,Bajo
XXXXX,-0.010849000000000001,200000.0,175000,6913328.984437152,-0.5844995233555768,-114336.0,0.000004,11,2.75,0.61111,854,0.22000000000000003,Alto 
XXXXX,0.010602,77000.0,145807,19469842.70099392,-0.0024782528708627446,-741.0,-0.0000880952380952,17,0.44737,0.24286,776,0.6599999999999999,Bajo
XXXX,0.012644000000000002,927985.0,2182446,297630842.53955287,0.2867574914497351,1274250.0,-0.0000006737079573,0,0.0,0.0,969,0.29,Alto 
XXXXX,0.013423,403243.0,1538449,253716170.667808,0.0007606675106336,2155.0,-0.0000046511101811,109,0.6300600000000001,0.35974000000000006,904,0.6,Bajo
XXXXX,0.004898000000000001,790000.0,876341,52886501.292693265,-0.0036477760966694317,528.0,0.0000003569008358,7,0.58333,0.26923,823,0.45999999999999996,Alto 
XXXXX,-0.0029560000000000003,2000000.0,1804500,198433791.08519912,0.2501369863013699,2245605.0,-0.0000006,2,0.5,0.22222,959,0.5599999999999999,Bajo
XXXX,0.007842,165000.0,213710,18633317.058408517,0.0004932089237873,628.0,-0.0000268332428028,44,0.8148100000000001,0.3606599999999999,989,0.5700000000000001,Bajo
XXXXX,0.008827000000000002,3639020.0,6974143,1133522724.2381988,-0.0007792412054774,11569.0,-0.0000000248855371,22,0.20561,0.14286,942,0.73,Bajo
XXXX,0.010507000000000002,107000.0,155478,13841156.405077813,-0.004461121682081557,-651.0,-0.0005113636363636,18,0.045570000000000006,0.03814,988,0.9099999999999999,Bajo
XXXXX,0.011345000000000001,80000.0,293438,56438809.41100632,-0.0016598796985534468,1881.0,-0.0000058448753463,9,0.20455,0.16364,952,0.82,Bajo
XXXXX,0.012605999999999997,216000.0,548232,79067784.49714288,-0.0016825332402811565,-2306.0,-0.0000194251596991,135,0.45608000000000004,0.25328000000000006,959,0.6599999999999999,Bajo
XXXXX,0.005171,6241253.0,8397445,1250842288.377928,0.0007091375436954,34688.0,-0.0000000076370408,47,0.66197,0.31544,794,0.5,Bajo
XXXXX,-0.0018800000000000002,4667000.0,4441627,359547193.96381694,0.002698223385626543,25787.0,0.000000365720242,23,0.9583299999999999,0.4423100000000001,461,0.5,Bajo
XXXXX,0.012490000000000001,600000.0,794342,46678337.3352877,0.001864733540883515,-207.0,0.000002360446571,23,2.3,0.60526,407,0.37,Bajo
XXX,0.014674000000000001,346680.0,696550,71528450.07293218,0.0007668701359486,2458.0,-0.000002607714403,0,0.0,0.0,1317,0.8400000000000001,Bajo
XXXXX,-0.010768,1036000.0,805522,64212216.69321071,0.0022798277025436542,6072.0,-0.0000015014224002,32,1.3913,0.5333300000000001,525,0.4,Bajo
XXXXX,0.0072569999999999996,1327000.0,1719463,162235886.31230718,0.0003767142494926,2184.0,-0.0000003776825065,22,0.5238100000000001,0.28571,602,0.62,Bajo
XXXXX,0.006173,436000.0,554954,57809747.570602365,-0.0007927774430523,1473.0,-0.0000089878934625,37,0.4065900000000001,0.24026,644,0.67,Bajo
XXXXX,0.0077750000000000015,7567500.0,10921640,1294234466.9414377,0.0007608124537277,33371.0,-0.0000001404849192,334,0.86753,0.37739999999999996,942,0.45999999999999996,Bajo
XXXXX,0.0,2313814.0,2313814,,,,,0,0.0,0.0,866,1.0,Alto 
XXXXX,0.005211,3168000.0,3657468,281794107.66579545,0.0002333273003802,8915.0,-0.000000140925148,51,5.666670000000001,0.6455699999999999,386,0.22999999999999998,Alto 
XXXXXX,0.0066820000000000004,594300.0,716636,54926773.38523525,0.050571637491134365,5415.0,-0.0000009119587038,15,15.0,0.6818199999999999,287,0.09,Alto 
XXXXXX,0.0039889999999999995,8950000.0,9008857,44261624.78458545,0.3573522640061397,3472917.0,-0.0000000877192982,5,5.0,0.71429,166,0.29,Alto 
XXXXXX,0.006772999999999999,260000.0,339672,35291238.40680244,0.004043951050401083,1238.0,-0.0000186801082195,102,1.2439000000000002,0.53125,145,0.45999999999999996,Bajo
XXXXXX,0.004468,500000.0,573529,49374767.31143979,0.007031442536761686,-36563.0,-0.0000005353319058,15,7.5,0.88235,150,0.12,Alto 
XXXXXX,0.019097000000000003,354000.0,660090,48084587.26523014,-0.023370885927153747,-16543.0,-0.0000039970609846,15,3.0,0.71429,130,0.29,Bajo
XXXXXX,0.010939,100000.0,170140,19235750.16751471,-0.05658287127081346,4789.0,-0.0000511956521739,10,3.33333,0.58824,125,0.29,Medio
XXXX,0.009949,1285000.0,1806558,157261708.5114861,-0.0005673610452132,-602.0,-0.0000016285513777,104,0.90435,0.4227600000000001,978,0.54,Bajo
XXXXX,0.013862999999999997,1200000.0,2120482,199191097.44286418,-0.05455222850834828,-144659.0,-0.0000001120705913,17,3.4,0.65385,358,0.22999999999999998,Alto 
XXXXX,-0.008669,1400000.0,1109411,100557490.1413585,-0.021676485308042604,26036.0,0.0000002332057083,4,0.8,0.33333,426,0.58,Alto 
XXXXX,0.02601,20000.0,1012037,114422708.98693506,-0.03222677244230927,18305.0,-0.0000051913393756,3,0.42857,0.21429,447,0.5,Alto 
XXXXXX,0.0037160000000000006,2000000.0,2114285,92272887.21117225,,,-0.0000000261780105,3,3.0,0.42857,273,0.13999999999999999,Alto 
XXXXX,0.008341,441562.5,592091,54142263.29692951,0.0002044075794303,-1275.0,-0.0000125998965649,87,0.7310899999999999,0.3625,335,0.55,Medio
XXXXXX,-0.01173,6000000.0,4445012,397709202.43880385,0.003069492550502348,75505.0,0.0000002145695513,31,0.7561,0.40260000000000007,313,0.55,Bajo
XXXXXX,0.010775999999999999,1426000.0,2099672,187546662.27770942,0.005125434570186718,17916.0,-0.0000007338970097,61,0.6931800000000001,0.36095,304,0.5599999999999999,Bajo
XXXXXX,0.007831000000000001,801150.0,942975,54333250.96199182,0.0001222329698836,-1949.0,-0.0000013908872902,24,0.70588,0.34783,315,0.55,Bajo
XXXXX,-0.0052049999999999996,135000.0,126817,4716819.766918144,-0.15288343725324693,-21083.0,-0.000005,7,3.5,0.53846,608,0.22999999999999998,Bajo
XXXXX,0.007192000000000001,158350.0,227320,28771276.769632265,-0.002552267668330146,-194.0,-0.0000397384013415,82,0.50932,0.30147,528,0.64,Bajo
XXXXX,0.013836999999999999,1155000.0,1795420,138848966.40055755,-0.003868946956039184,-15916.0,-0.0000006910583595,42,2.625,0.58333,487,0.26,Medio
XXXXX,-0.006892999999999999,4110000.0,3764037,150561344.43524587,0.004646582993771087,10968.0,0.0000001553581869,12,0.9230799999999999,0.46153999999999995,368,0.5,Bajo
XXXXX,0.0056489999999999995,3290000.0,3748485,243503173.10049227,-0.0009919550654366,12103.0,-0.0000002784227096,125,1.2755100000000001,0.45956,370,0.4,Medio
XXXXX,0.016217000000000002,500000.0,838425,62604748.75547818,-0.004361854974258592,-359.0,-0.0000020206022187,25,1.04167,0.48077,652,0.45999999999999996,Bajo
XXXXX,0.0075639999999999995,500000.0,684719,73258135.02893887,0.006250133267911504,21745.0,-0.0000004224326293,11,,0.84615,351,0.08,Alto 
XXXXXX,0.012769999999999998,88000.0,193672,24825505.52972494,0.008987132603114303,980.0,-0.0000695045045045,16,0.8421099999999999,0.41026000000000007,244,0.54,Bajo
XXXXXX,0.006982999999999999,253000.0,352535,42764469.77523922,0.0002803648840125,-3065.0,-0.0000081958568738,23,1.9166699999999999,0.43396,246,0.32,Bajo
XXXXXX,-0.008342,4503000.0,3670182,299519808.14628375,-0.0006893955138063,316289.0,-0.0000001407887015,20,3.33333,0.6451600000000001,281,0.29,Alto 
XXXXXX,0.008522,2000000.0,2861736,303372171.0269867,0.04322460608852622,-137611.0,-0.0000000989684974,20,2.2222200000000005,0.5263199999999999,266,0.33999999999999997,Alto 
XXXXXX,0.007651000000000001,1500000.0,1906633,159433791.92277244,-0.01428710122264009,-31423.0,-0.0000001768550557,19,4.75,0.6333300000000001,215,0.16999999999999998,Bajo
XXXXX,0.008235,441000.0,747022,111479370.65096219,-0.0003133807911812,-6369.0,-0.0000007925486876,22,1.22222,0.5238100000000001,370,0.48,Bajo
XXXXXX,0.013642000000000001,500000.0,790263,63833218.81717546,0.06453843827929072,79506.0,0.0000011603585657,11,3.66667,0.61111,241,0.32999999999999996,Alto 
XXXXX,-0.007642999999999999,8341634.0,7085509,493063899.2300373,-0.027563160507399383,-488396.0,0.0000008569105691,11,1.5714299999999999,0.30556,369,0.5599999999999999,Medio
XXXXXX,0.009389,4200000.0,5447040,398442819.7474932,0.04700067726729011,430265.0,-0.0000000233278501,18,18.0,0.85714,251,0.1,Alto 
XXXXX,0.013447,70000.0,232433,36238693.534548245,0.0037611974134775204,9065.0,-0.0000055344070278,35,,0.7777799999999999,351,0.04,Alto 
XXXXXX,0.004113,3550000.0,3859681,225873639.7554253,-0.006217333002652453,26875.0,-0.0000000145502646,8,8.0,0.7272700000000001,181,0.27,Alto 
XXXXXX,-0.015711,8555000.0,6837004,328045051.0280562,0.048388357357245,417605.0,0.0000000245399214,11,3.66667,0.47826,245,0.35,Alto 
XXXXXX,-0.011964,9500000.0,8076000,357078870.8394827,0.9996350364963503,11294276,0.0000000227144945,6,,1.0,148,0.0,Alto 
XXXXXX,-0.002493,10000.0,9966,40921.582712870026,-0.22416909322516737,-1455.0,,272,4.31746,0.77054,97,0.2,Alto 
XXXXX,0.010925,403000.0,566668,44943820.81622386,-0.0004103627565032,-2482.0,-0.0000068586585828,22,0.34375,0.23404000000000003,509,0.7,Bajo
XXXXX,-0.0027830000000000003,1000000.0,971652,30553068.71048742,-0.000277386279042,640.0,-0.0000003500823723,48,1.1162800000000002,0.45282999999999995,589,0.42000000000000004,Bajo
XXXXX,0.015165999999999999,218000.0,519124,59564857.397648476,-0.06018782147678842,209.0,-0.0000004671968191,8,2.6666700000000003,0.6153799999999999,731,0.22999999999999998,Alto 
XXXXX,0.011376,719800.0,1234986,135858303.33664736,-0.0013927214252128911,2188.0,-0.0000006718758912,25,1.04167,0.47170000000000006,418,0.47000000000000003,Medio
XXXXX,0.003572,3000000.0,3373671,313794506.7476373,0.004696492971044496,-107876.0,-0.0000000199256555,18,18.0,0.6666700000000001,888,0.15,Bajo
XXXXX,0.001129,983250.0,984709,3875384.8742411723,-0.0008498113400934,-662.0,-0.000165,22,1.5714299999999999,0.3606599999999999,510,0.22999999999999998,Bajo
XXXXX,0.014967000000000003,183500.0,267716,16880178.85975351,-0.005327504774839328,-1631.0,-0.0000270283479961,74,1.54167,0.5648899999999999,756,0.37,Bajo
XXXXX,0.013910999999999998,40000.0,162912,26506998.714907896,0.001191407323034955,210.0,-0.0001112534059946,165,2.75,0.59353,612,0.31,Medio
XXXXX,0.015637,100000.0,386142,54896578.08747541,-2.710152948279332,445782.0,-0.0000025082372323,11,11.0,0.55,789,0.35,Alto 
XXXXX,0.009791000000000001,106900.0,157236,15423127.639108706,0.0038912140404968164,1261.0,-0.0002765,61,0.29469,0.19741,816,0.7,Bajo
XXXXX,-0.013416,4366230.0,3500573,193566610.83441535,-0.1876027397260274,-1089783.0,0.0000006976744186,3,1.5,0.6,659,0.4,Alto 
XXXXX,0.008607,360993.0,773135,143652095.59814465,0.0016656354307734147,5417.0,-0.0000009276208162,31,1.55,0.54386,536,0.4,Bajo
XXXXX,0.001341,1230000.0,1260000,67110586.96176738,0.001413508127537923,4065.0,-0.0000021608713867,18,0.5625,0.32726999999999995,819,0.64,Bajo
XXXXX,0.00193,128900.0,141447,19505388.162176255,-0.012478973693834829,-2551.0,-0.0000527896036194,50,0.52083,0.3144699999999999,447,0.62,Bajo
XXXXXX,0.0033609999999999994,595500.0,647643,46542234.35342926,-0.0000601444652929,-6046.0,-0.0000011782974059,21,1.5,0.5675699999999999,294,0.38,Bajo
XXXXX,0.011674000000000002,450000.0,739380,74368183.52853143,0.0007751064250233,-2783.0,-0.0000008502024291,21,1.5,0.58333,830,0.42000000000000004,Bajo
XXXXX,0.009402000000000002,120000.0,183005,20103092.665571697,0.001535549320352685,648.0,-0.0000390038160273,23,0.26744,0.19827999999999998,473,0.77,Bajo
XXXXX,0.016170999999999998,990000.0,1630000,118730787.91956195,-0.166,-512940.0,-0.0000004761904762,3,,1.0,736,0.0,Medio
XXXXX,0.01,4750000.0,5549375,239808024.0376813,-0.022740118142308044,-89831.0,-0.0000000873493976,5,5.0,0.625,592,0.13,Alto 
XXXXX,0.015362999999999998,1950000.0,2862000,178093205.93442076,-0.21137692932575142,870474.0,-0.0000000177495942,11,11.0,0.64706,424,0.24,Alto 
XXXXX,0.016155999999999997,75000.0,176835,18909293.7980611,-0.0004914213930215,-477.0,-0.0000481355932203,2,0.10525999999999999,0.07407000000000001,693,0.74,Bajo
XXXXXX,0.014998000000000001,500000.0,916666,83346665.60017063,0.18199335548172757,136495.0,-0.0000001505646173,5,5.0,0.8333299999999999,290,0.16999999999999998,Alto 
XXXXXX,-0.009054999999999999,1435200.0,1256019,59367112.53810194,0.033982630272952855,-404165.0,0.0000007756594411,13,4.333329999999999,0.5652200000000001,245,0.35,Alto 
XXXXXX,0.022156,110000.0,113589,485970.51498058956,-0.049199782887045594,-5074.0,,30,6.0,0.81081,224,0.16,Medio
XXXXXX,0.017366,1000000.0,2026762,177378076.82754657,0.02913693607071355,209292.0,-0.0000005641111764,14,1.0,0.3255800000000001,323,0.44000000000000006,Alto 
XXXXXX,0.0050750000000000005,2363860.0,2666558,178918946.65581143,-0.003254022955847823,-20022.0,0.0000001168456573,12,0.75,0.35294,195,0.65,Bajo
XXXXXX,0.012458,193000.0,239985,11314605.321119027,0.0020387023956892156,-65.0,-0.0000114150943396,20,1.1111100000000003,0.44444,174,0.44000000000000006,Medio
XXXXX,-0.017754,2500000.0,2131568,62255855.07465809,-0.001106707994590687,-3618.0,0.0000096033834586,31,1.55,0.5535699999999999,754,0.39,Bajo
XXXXX,0.009953,2910000.0,3748516,252748905.25811163,0.0049693606002135906,14564.0,-0.0000001388903808,32,2.28571,0.6037699999999999,561,0.3,Bajo
XXXXX,0.005729,295000.0,364023,36143294.13596685,0.0020410679801770755,794.0,-0.0000080606860158,57,1.32558,0.52778,382,0.43,Bajo
XXXXXX,-0.011203,7485000.0,6503888,262721758.1819637,-0.019714652326854168,-142394.0,0.0000004264162562,13,4.333329999999999,0.76471,201,0.18,Medio
XXXXXX,-0.018862999999999998,1442000.0,1116081,51834017.20764633,-0.0012926143719185254,-3572.0,0.0000023343605547,17,2.125,0.58621,189,0.38,Medio
XXXXXX,0.017345,25000.0,30014,867209.0533083326,1.8980204992955858,63517.0,,270,3.75,0.77143,99,0.21000000000000002,Bajo
XXXXXX,0.012432000000000002,260000.0,274080,3397568.8378405184,298.7375189409259,83217879,0.005447142857142857,19,,0.76,110,0.08,Alto 
XXXXXX,0.0,1020000.0,1020000,74953318.80577403,,,0.0,1,1.0,0.5,274,0.5,Alto 
XXXXX,0.006361,150000.0,175963,12244616.927899018,0.0020782171757550475,411.0,-0.0000592356687898,32,0.71111,0.4,636,0.5599999999999999,Bajo
XXXXX,0.010968,1148250.0,2011235,236042413.13613307,-0.0016281789404427019,12444.0,-0.0000001726712479,18,2.0,0.43902,568,0.37,Medio
XXXXX,0.009773,413500.0,504197,27841822.752895176,0.0010263179055678162,1803.0,-0.000018886509636,73,0.68224,0.35961,389,0.5599999999999999,Bajo
XXXXX,0.01061,500000.0,671169,48397744.24707342,0.0010215210082149854,1116.0,-0.0000034458724666,21,0.44681000000000004,0.26923,928,0.6799999999999999,Bajo
XXXX,-0.0024809999999999997,1000000.0,918285,98805814.8471994,-0.02429596342515009,30869.0,-0.000000878962536,2,1.0,0.5,1019,0.5,Alto 
XXXXX,0.010215,200000.0,302744,30173292.523848467,0.0010567569817075836,366.0,-0.0000146031746032,20,0.5714300000000001,0.3125,882,0.64,Bajo
XXXXX,0.008355,200000.0,354628,55521398.78556038,-0.0007018056134185,1127.0,-0.0000043754919969,12,0.30768999999999996,0.22641999999999998,748,0.75,Bajo
XXXXX,0.00996,327420.0,515367,56611014.46963571,0.0009513055315909,-538.0,-0.0000097600500765,45,0.60811,0.30405000000000004,789,0.55,Bajo
XXXXX,0.0027,1000000.0,1068772,76423182.29573925,0.004439770718983126,7824.0,-0.0000003701561596,9,1.5,0.5,617,0.44000000000000006,Alto 
XXXXX,-0.005301999999999999,191513.0,167854,13385958.151341788,-0.015227976043011314,-12679.0,-0.0000102857142857,0,0.0,0.0,503,1.0,Bajo
XXXXX,0.005139,1150000.0,1356394,120482400.15039487,0.0011624262384407958,1056.0,-0.0000005821349558,37,1.48,0.48683999999999994,752,0.45999999999999996,Bajo
XXXXX,0.014358,390000.0,746688,74529563.55701697,-0.0007292966351304,736.0,-0.0000105413105413,104,1.625,0.52525,638,0.39,Bajo
XXXXXX,0.0015800000000000002,1500000.0,1536521,69336422.41347195,-0.01406330604283496,-28389.0,-0.0000009071504803,14,4.666670000000001,0.7368399999999999,301,0.21000000000000002,Medio
XXXXX,-0.000818,5000000.0,4942260,211827413.06285453,-0.05481707769228221,34504.0,0.0000000369028337,14,4.666670000000001,0.6087,384,0.3,Alto 
XXXXX,0.00068,1350000.0,1360000,44103773.72904565,-0.07040889291209913,-120712.0,0.0000006451612903,3,3.0,0.375,455,0.38,Alto 
XXXXX,0.010017000000000002,184400.0,229780,13591039.920150006,0.00066108597466,239.0,-0.0000596428571429,22,0.22222,0.16296,503,0.75,Bajo
XXXXXX,0.0,7750000.0,7750000,176776695.29663688,,,0.0,1,1.0,0.5,302,0.5,Alto 
XXXXXX,0.008708,200000.0,271393,24596130.748121586,-0.007063551581747314,-3495.0,-0.0000434085778781,36,0.72,0.3871,301,0.58,Bajo
XXXXXX,0.017277999999999998,1189000.0,2211191,177486917.55882064,-0.007551369958201181,5810.0,-0.0000002646671681,19,0.67857,0.3653799999999999,203,0.58,Bajo
XXXXXX,-0.019728000000000002,9150000.0,6251800,440728686.7999643,0.23317841287458382,-1883478.0,-0.0000002710722308,8,2.0,0.47058999999999995,145,0.53,Alto 
XXXX,0.010202000000000003,351000.0,926312,169183839.6357344,0.003194414846994062,2470.0,-0.0000074321984803,60,0.54545,0.30151,984,0.62,Bajo
XXXXX,0.011884000000000002,115000.0,194417,20047485.726228695,0.0016451026049858586,451.0,-0.0001930814479638,120,0.30151,0.21200999999999998,926,0.72,Bajo
XXXX,-0.004683999999999999,80000.0,78731,812689.7275673316,-0.0001338307834458,34.0,-0.00335,18,0.18946999999999997,0.10714000000000001,1111,0.67,Bajo
XXXXX,0.016824,27500.0,448439,75060835.9359401,0.0032003869009270447,8655.0,-0.0000024712643678,7,2.33333,0.5,904,0.43,Bajo
XXXXX,0.0,10000.0,10000,0.0,,,,1,1.0,0.33333,895,0.67,Alto 
XXXX,0.003588,250000.0,274700,20649542.36781048,-0.1434957657528348,25333.0,0.0,0,,0.0,995,0.5,Alto 
XXXXX,-0.000182,235000.0,234253,12339631.29810752,-0.0011983791756217568,-287.0,-0.0000339285714286,11,0.22916999999999996,0.15278,952,0.78,Bajo
XXXXX,0.010228999999999999,10000.0,17350,2155598.5858127424,-0.014703473722675206,-362.0,-0.00018,14,3.5,0.7368399999999999,924,0.26,Alto 
XXXX,0.0,2450000.0,2450000,,,,,0,,0.0,1204,0.0,Alto 
XXXX,0.001477,1275000.0,1313750,78718190.85464662,0.004063433583208721,16909.0,-0.0000000266489007,0,0.0,0.0,1071,0.75,Alto 
XXXX,0.011861,3000.0,5571,650274.6672423453,0.09533119521839752,-593.0,,0,,0.0,1124,0.71,Alto 
XXX,0.001045,68500.0,69772,3650147.1453910647,0.03486107638412993,3921.0,-0.0001,0,0.0,0.0,1305,0.65,Bajo
XXXXX,0.006277999999999999,216000.0,245220,13963001.729149887,-0.0009059264694254,-260.0,-0.0000316899441341,16,0.24615,0.17778,952,0.76,Bajo
XXXXX,0.010768,298500.0,512919,59737091.54666425,0.0001766426706379,1007.0,-0.0000066133379706,28,0.8235299999999999,0.41176,951,0.53,Bajo
XXXXX,0.0,500000.0,500000,,,,,0,,0.0,910,1.0,Alto 
XXXX,0.008527999999999999,87000.0,128492,14597000.278711358,-0.0006805887255106,-76.0,-0.0001161574952562,3,0.013389999999999999,0.011859999999999999,1084,0.9099999999999999,Bajo
XXXXX,-0.011757000000000002,500000.0,445000,14033689.623347256,0.04496962129851744,34634.0,0.0000092857142857,0,0.0,0.0,934,0.5,Alto 
XXXXX,-0.019423,8000000.0,5277910,420447376.38165486,0.05869994043656494,-468576.0,0.0000003933536792,0,0.0,0.0,956,0.15,Medio
XXXX,-0.007516,75000.0,66250,3492338.55338061,0.01610638167873922,2072.0,-0.00002,0,0.0,0.0,1049,0.75,Alto 
XXXX,0.011444000000000001,50000.0,94650,11704701.000461485,0.028970468122325507,-1381.0,-0.0000552542372881,0,0.0,0.0,1075,0.06,Alto 
XXXX,-0.019365,500000.0,433333,10327955.589886446,0.23375142236474605,155409.0,0.00001,0,0.0,0.0,1214,0.8300000000000001,Alto 
XXXX,0.002903,380000.0,400454,21135512.112350356,-0.0021140745385991736,-1760.0,0.0000001304347826,14,14.0,0.8235299999999999,984,0.06,Bajo
XXXX,0.014636,150000.0,358731,42785715.411515675,0.005927018920330116,4031.0,-0.0000078100507146,0,0.0,0.0,1274,0.77,Alto 
XXXXX,-0.01517,483950.0,394505,17689058.795392603,-0.05868623816972811,-22665.0,0.0000023728813559,0,0.0,0.0,944,0.73,Bajo
XXXXX,0.003203,3753000.0,4018106,248327710.14667603,-0.0008266727866777,-4439.0,0.0000003563407176,37,0.80435,0.41111000000000003,795,0.52,Bajo
XXXX,0.004345,1674600.0,2571949,619562968.8216186,-0.0019487943123802228,4873.0,-0.0000002344279849,108,0.62428,0.33129000000000003,1301,0.61,Bajo
